t_s,seq,time_ms,phase,step_idx,running,estop,sensor_online,aan_on,torque_mode,link_age_ms,ctrl_loop_us,cross_check,hb_error,cps,amp_r,amp_l,assist_r,aan_factor,aan_driving,HR_ref_deg,HR_deg,HR_vel,HR_iq_a,HR_cmd_nm,HR_grav_nm,HR_ff_nm,HR_meas_nm,HR_effort,HR_patient_nm,HR_patient_status,KR_ref_deg,KR_deg,KR_vel,KR_iq_a,KR_cmd_nm,KR_grav_nm,KR_ff_nm,KR_meas_nm,KR_effort,KR_patient_nm,KR_patient_status,HL_ref_deg,HL_deg,HL_vel,HL_iq_a,HL_cmd_nm,HL_grav_nm,HL_ff_nm,HL_meas_nm,HL_effort,HL_patient_nm,HL_patient_status,KL_ref_deg,KL_deg,KL_vel,KL_iq_a,KL_cmd_nm,KL_grav_nm,KL_ff_nm,KL_meas_nm,KL_effort,KL_patient_nm,KL_patient_status
97.5370,2382,1416971,GAIT,8,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,3.622831,-5.125000,0.651626,0.000000,0.000000,0.000000,0.000000,5.210921,7.689279,ok,-0.000000,4.257869,-21.968752,1.191483,0.000000,0.000000,0.000000,0.000000,9.528050,0.000000,no_baseline,0.000000,-4.075104,6.093750,-0.089221,0.000000,0.000000,0.000000,0.000000,-0.713486,2.409451,ok,0.000000,8.717609,16.062502,-0.397990,0.000000,0.000000,0.000000,0.000000,-3.182648,0.000000,no_baseline
97.5415,2382,1416971,GAIT,8,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,3.622831,-5.125000,0.651626,0.000000,0.000000,0.000000,0.000000,5.210921,7.689279,ok,-0.000000,4.257869,-21.968752,1.191483,0.000000,0.000000,0.000000,0.000000,9.528050,0.000000,no_baseline,0.000000,-4.075104,6.093750,-0.089221,0.000000,0.000000,0.000000,0.000000,-0.713486,2.409451,ok,0.000000,8.717609,16.062502,-0.397990,0.000000,0.000000,0.000000,0.000000,-3.182648,0.000000,no_baseline
97.5510,2383,1416991,GAIT,8,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,4.015072,-5.312500,0.387388,0.000000,0.000000,0.000000,0.000000,3.097864,7.689279,ok,-0.000000,5.892371,-21.593752,1.338646,0.000000,0.000000,0.000000,0.000000,10.704887,0.000000,no_baseline,0.000000,-3.582448,6.937500,0.557372,0.000000,0.000000,0.000000,0.000000,4.457192,2.409451,ok,0.000000,9.952883,16.968752,-0.629759,0.000000,0.000000,0.000000,0.000000,-5.036056,0.000000,no_baseline
97.5676,2384,1417011,GAIT,8,1,0,0,0,1,9999,26,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,4.433154,-5.875000,0.780812,0.000000,0.000000,0.000000,0.000000,6.243994,7.689279,ok,-0.000000,7.459753,-20.000002,2.044908,0.000000,0.000000,0.000000,0.000000,16.352718,0.000000,no_baseline,0.000000,-2.990461,8.156251,-0.060712,0.000000,0.000000,0.000000,0.000000,-0.485504,2.409451,ok,0.000000,11.253781,17.343752,-0.807151,0.000000,0.000000,0.000000,0.000000,-6.454626,0.000000,no_baseline
97.5737,2384,1417011,GAIT,8,1,0,0,0,1,9999,26,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,4.433154,-5.875000,0.780812,0.000000,0.000000,0.000000,0.000000,6.243994,7.689279,ok,-0.000000,7.459753,-20.000002,2.044908,0.000000,0.000000,0.000000,0.000000,16.352718,0.000000,no_baseline,0.000000,-2.990461,8.156251,-0.060712,0.000000,0.000000,0.000000,0.000000,-0.485504,2.409451,ok,0.000000,11.253781,17.343752,-0.807151,0.000000,0.000000,0.000000,0.000000,-6.454626,0.000000,no_baseline
97.5946,2384,1417011,GAIT,8,1,0,0,0,1,9999,26,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,4.433154,-5.875000,0.780812,0.000000,0.000000,0.000000,0.000000,6.243994,7.689279,ok,-0.000000,7.459753,-20.000002,2.044908,0.000000,0.000000,0.000000,0.000000,16.352718,0.000000,no_baseline,0.000000,-2.990461,8.156251,-0.060712,0.000000,0.000000,0.000000,0.000000,-0.485504,2.409451,ok,0.000000,11.253781,17.343752,-0.807151,0.000000,0.000000,0.000000,0.000000,-6.454626,0.000000,no_baseline
97.6107,2385,1417051,GAIT,9,1,0,0,0,1,9999,8,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,5.377465,-6.593750,0.558017,0.000000,0.000000,0.000000,0.000000,4.462354,7.689279,ok,-0.000000,10.296248,-17.593752,1.225690,0.000000,0.000000,0.000000,0.000000,9.801596,0.000000,no_baseline,0.000000,-1.573385,10.750001,0.017249,0.000000,0.000000,0.000000,0.000000,0.137941,2.409451,ok,0.000000,13.960475,18.250002,-0.570350,0.000000,0.000000,0.000000,0.000000,-4.560974,0.000000,no_baseline
97.6109,2385,1417051,GAIT,9,1,0,0,0,1,9999,8,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,5.377465,-6.593750,0.558017,0.000000,0.000000,0.000000,0.000000,4.462354,8.669687,ok,-0.000000,10.296248,-17.593752,1.225690,0.000000,0.000000,0.000000,0.000000,9.801596,0.000000,no_baseline,0.000000,-1.573385,10.750001,0.017249,0.000000,0.000000,0.000000,0.000000,0.137941,-0.043768,ok,0.000000,13.960475,18.250002,-0.570350,0.000000,0.000000,0.000000,0.000000,-4.560974,0.000000,no_baseline
97.6238,2385,1417051,GAIT,9,1,0,0,0,1,9999,8,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,5.377465,-6.593750,0.558017,0.000000,0.000000,0.000000,0.000000,4.462354,8.669687,ok,-0.000000,10.296248,-17.593752,1.225690,0.000000,0.000000,0.000000,0.000000,9.801596,0.000000,no_baseline,0.000000,-1.573385,10.750001,0.017249,0.000000,0.000000,0.000000,0.000000,0.137941,-0.043768,ok,0.000000,13.960475,18.250002,-0.570350,0.000000,0.000000,0.000000,0.000000,-4.560974,0.000000,no_baseline
97.6382,2386,1417071,GAIT,10,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,5.874428,-6.500000,0.023791,0.000000,0.000000,0.000000,0.000000,0.190254,8.669687,ok,-0.000000,11.527273,-15.750002,1.074384,0.000000,0.000000,0.000000,0.000000,8.591637,0.000000,no_baseline,0.000000,-0.718854,11.500001,0.067070,0.000000,0.000000,0.000000,0.000000,0.536344,-0.043768,ok,0.000000,15.319601,18.031252,0.172744,0.000000,0.000000,0.000000,0.000000,1.381399,0.000000,no_baseline
97.6418,2387,1417091,GAIT,10,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,6.364447,-6.718750,0.307339,0.000000,0.000000,0.000000,0.000000,2.457730,8.669687,ok,-0.000000,12.620735,-13.718752,0.801104,0.000000,0.000000,0.000000,0.000000,6.406265,0.000000,no_baseline,0.000000,0.227713,12.906251,-0.010404,0.000000,0.000000,0.000000,0.000000,-0.083201,-0.043768,ok,0.000000,16.673293,17.750002,-0.060759,0.000000,0.000000,0.000000,0.000000,-0.485881,0.000000,no_baseline
97.6511,2387,1417091,GAIT,10,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,6.364447,-6.718750,0.307339,0.000000,0.000000,0.000000,0.000000,2.457730,8.669687,ok,-0.000000,12.620735,-13.718752,0.801104,0.000000,0.000000,0.000000,0.000000,6.406265,0.000000,no_baseline,0.000000,0.227713,12.906251,-0.010404,0.000000,0.000000,0.000000,0.000000,-0.083201,-0.043768,ok,0.000000,16.673293,17.750002,-0.060759,0.000000,0.000000,0.000000,0.000000,-0.485881,0.000000,no_baseline
97.6629,2388,1417111,GAIT,10,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,6.866713,-6.593750,0.241805,0.000000,0.000000,0.000000,0.000000,1.933667,8.669687,ok,-0.000000,13.559816,-11.750002,1.115874,0.000000,0.000000,0.000000,0.000000,8.923419,0.000000,no_baseline,0.000000,1.266141,14.156251,0.274464,0.000000,0.000000,0.000000,0.000000,2.194831,-0.043768,ok,0.000000,17.990803,17.562502,-0.410351,0.000000,0.000000,0.000000,0.000000,-3.281498,0.000000,no_baseline
97.6731,2388,1417111,GAIT,10,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,6.866713,-6.593750,0.241805,0.000000,0.000000,0.000000,0.000000,1.933667,8.669687,ok,-0.000000,13.559816,-11.750002,1.115874,0.000000,0.000000,0.000000,0.000000,8.923419,0.000000,no_baseline,0.000000,1.266141,14.156251,0.274464,0.000000,0.000000,0.000000,0.000000,2.194831,-0.043768,ok,0.000000,17.990803,17.562502,-0.410351,0.000000,0.000000,0.000000,0.000000,-3.281498,0.000000,no_baseline
97.6817,2389,1417131,GAIT,11,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,7.347841,-6.375000,-0.010064,0.000000,0.000000,0.000000,0.000000,-0.080481,8.669687,ok,-0.000000,14.360471,-9.906252,0.705893,0.000000,0.000000,0.000000,0.000000,5.644889,0.000000,no_baseline,0.000000,2.391610,16.031252,0.486711,0.000000,0.000000,0.000000,0.000000,3.892127,-0.043768,ok,0.000000,19.307125,17.718752,0.518703,0.000000,0.000000,0.000000,0.000000,4.147967,0.000000,no_baseline
97.6942,2389,1417131,GAIT,11,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,7.347841,-6.375000,-0.010064,0.000000,0.000000,0.000000,0.000000,-0.080481,8.669687,ok,-0.000000,14.360471,-9.906252,0.705893,0.000000,0.000000,0.000000,0.000000,5.644889,0.000000,no_baseline,0.000000,2.391610,16.031252,0.486711,0.000000,0.000000,0.000000,0.000000,3.892127,-0.043768,ok,0.000000,19.307125,17.718752,0.518703,0.000000,0.000000,0.000000,0.000000,4.147967,0.000000,no_baseline
97.7028,2389,1417131,GAIT,11,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,7.347841,-6.375000,-0.010064,0.000000,0.000000,0.000000,0.000000,-0.080481,8.669687,ok,-0.000000,14.360471,-9.906252,0.705893,0.000000,0.000000,0.000000,0.000000,5.644889,0.000000,no_baseline,0.000000,2.391610,16.031252,0.486711,0.000000,0.000000,0.000000,0.000000,3.892127,-0.043768,ok,0.000000,19.307125,17.718752,0.518703,0.000000,0.000000,0.000000,0.000000,4.147967,0.000000,no_baseline
97.7192,2390,1417151,GAIT,11,1,0,0,0,1,9999,17,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,7.797768,-5.687500,0.099519,0.000000,0.000000,0.000000,0.000000,0.795837,5.583227,ok,-0.000000,14.994748,-7.718752,0.718109,0.000000,0.000000,0.000000,0.000000,5.742572,0.000000,no_baseline,0.000000,3.567938,16.250002,-0.974045,0.000000,0.000000,0.000000,0.000000,-7.789245,-9.029672,ok,0.000000,20.591179,16.562502,-0.336655,0.000000,0.000000,0.000000,0.000000,-2.692166,0.000000,no_baseline
97.7212,2391,1417171,GAIT,11,1,0,0,0,1,9999,17,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,8.210048,-5.406250,-0.450086,0.000000,0.000000,0.000000,0.000000,-3.599244,5.583227,ok,-0.000000,15.487903,-5.750002,0.922089,0.000000,0.000000,0.000000,0.000000,7.373762,0.000000,no_baseline,0.000000,4.789545,16.093752,0.411140,0.000000,0.000000,0.000000,0.000000,3.287803,-9.029672,ok,0.000000,21.831695,16.375002,-0.112608,0.000000,0.000000,0.000000,0.000000,-0.900505,0.000000,no_baseline
97.7314,2391,1417171,GAIT,11,1,0,0,0,1,9999,17,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,8.210048,-5.406250,-0.450086,0.000000,0.000000,0.000000,0.000000,-3.599244,5.583227,ok,-0.000000,15.487903,-5.750002,0.922089,0.000000,0.000000,0.000000,0.000000,7.373762,0.000000,no_baseline,0.000000,4.789545,16.093752,0.411140,0.000000,0.000000,0.000000,0.000000,3.287803,-9.029672,ok,0.000000,21.831695,16.375002,-0.112608,0.000000,0.000000,0.000000,0.000000,-0.900505,0.000000,no_baseline
97.7409,2392,1417191,GAIT,12,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,8.594878,-4.875000,-0.429812,0.000000,0.000000,0.000000,0.000000,-3.437119,5.583227,ok,-0.000000,15.845252,-4.062502,0.951982,0.000000,0.000000,0.000000,0.000000,7.612808,0.000000,no_baseline,0.000000,6.068675,17.843752,1.366194,0.000000,0.000000,0.000000,0.000000,10.925184,-9.029672,ok,0.000000,23.024504,15.781252,-0.518701,0.000000,0.000000,0.000000,0.000000,-4.147948,0.000000,no_baseline
97.7546,2392,1417191,GAIT,12,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,8.594878,-4.875000,-0.429812,0.000000,0.000000,0.000000,0.000000,-3.437119,5.583227,ok,-0.000000,15.845252,-4.062502,0.951982,0.000000,0.000000,0.000000,0.000000,7.612808,0.000000,no_baseline,0.000000,6.068675,17.843752,1.366194,0.000000,0.000000,0.000000,0.000000,10.925184,-9.029672,ok,0.000000,23.024504,15.781252,-0.518701,0.000000,0.000000,0.000000,0.000000,-4.147948,0.000000,no_baseline
97.7649,2392,1417191,GAIT,12,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,8.594878,-4.875000,-0.429812,0.000000,0.000000,0.000000,0.000000,-3.437119,5.583227,ok,-0.000000,15.845252,-4.062502,0.951982,0.000000,0.000000,0.000000,0.000000,7.612808,0.000000,no_baseline,0.000000,6.068675,17.843752,1.366194,0.000000,0.000000,0.000000,0.000000,10.925184,-9.029672,ok,0.000000,23.024504,15.781252,-0.518701,0.000000,0.000000,0.000000,0.000000,-4.147948,0.000000,no_baseline
97.7904,2394,1417231,GAIT,12,1,0,0,0,1,9999,17,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,9.208706,-3.406250,-0.730005,0.000000,0.000000,0.000000,0.000000,-5.837701,5.583227,ok,-0.000000,16.135247,-0.250002,0.359791,0.000000,0.000000,0.000000,0.000000,2.877176,0.000000,no_baseline,0.000000,8.708485,17.500002,0.996107,0.000000,0.000000,0.000000,0.000000,7.965669,-9.029672,ok,0.000000,25.146536,12.812502,0.051668,0.000000,0.000000,0.000000,0.000000,0.413180,0.000000,no_baseline
97.7905,2394,1417231,GAIT,12,1,0,0,0,1,9999,17,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,9.208706,-3.406250,-0.730005,0.000000,0.000000,0.000000,0.000000,-5.837701,5.583227,ok,-0.000000,16.135247,-0.250002,0.359791,0.000000,0.000000,0.000000,0.000000,2.877176,0.000000,no_baseline,0.000000,8.708485,17.500002,0.996107,0.000000,0.000000,0.000000,0.000000,7.965669,-9.029672,ok,0.000000,25.146536,12.812502,0.051668,0.000000,0.000000,0.000000,0.000000,0.413180,0.000000,no_baseline
97.7930,2394,1417231,GAIT,12,1,0,0,0,1,9999,17,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,9.208706,-3.406250,-0.730005,0.000000,0.000000,0.000000,0.000000,-5.837701,5.583227,ok,-0.000000,16.135247,-0.250002,0.359791,0.000000,0.000000,0.000000,0.000000,2.877176,0.000000,no_baseline,0.000000,8.708485,17.500002,0.996107,0.000000,0.000000,0.000000,0.000000,7.965669,-9.029672,ok,0.000000,25.146536,12.812502,0.051668,0.000000,0.000000,0.000000,0.000000,0.413180,0.000000,no_baseline
97.8049,2394,1417231,GAIT,12,1,0,0,0,1,9999,17,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,9.208706,-3.406250,-0.730005,0.000000,0.000000,0.000000,0.000000,-5.837701,5.583227,ok,-0.000000,16.135247,-0.250002,0.359791,0.000000,0.000000,0.000000,0.000000,2.877176,0.000000,no_baseline,0.000000,8.708485,17.500002,0.996107,0.000000,0.000000,0.000000,0.000000,7.965669,-9.029672,ok,0.000000,25.146536,12.812502,0.051668,0.000000,0.000000,0.000000,0.000000,0.413180,0.000000,no_baseline
97.8171,2394,1417231,GAIT,12,1,0,0,0,1,9999,17,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,9.208706,-3.406250,-0.730005,0.000000,0.000000,0.000000,0.000000,-5.837701,-0.700708,ok,-0.000000,16.135247,-0.250002,0.359791,0.000000,0.000000,0.000000,0.000000,2.877176,0.000000,no_baseline,0.000000,8.708485,17.500002,0.996107,0.000000,0.000000,0.000000,0.000000,7.965669,5.650168,ok,0.000000,25.146536,12.812502,0.051668,0.000000,0.000000,0.000000,0.000000,0.413180,0.000000,no_baseline
97.8203,2394,1417231,GAIT,12,1,0,0,0,1,9999,17,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,9.208706,-3.406250,-0.730005,0.000000,0.000000,0.000000,0.000000,-5.837701,-0.700708,ok,-0.000000,16.135247,-0.250002,0.359791,0.000000,0.000000,0.000000,0.000000,2.877176,0.000000,no_baseline,0.000000,8.708485,17.500002,0.996107,0.000000,0.000000,0.000000,0.000000,7.965669,5.650168,ok,0.000000,25.146536,12.812502,0.051668,0.000000,0.000000,0.000000,0.000000,0.413180,0.000000,no_baseline
97.8302,2396,1417271,GAIT,13,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,9.549927,-1.343750,-1.081917,0.000000,0.000000,0.000000,0.000000,-8.651874,-0.700708,ok,-0.000000,15.973821,1.968750,0.002985,0.000000,0.000000,0.000000,0.000000,0.023872,0.000000,no_baseline,0.000000,11.446000,17.687502,0.881252,0.000000,0.000000,0.000000,0.000000,7.047193,5.650168,ok,0.000000,26.790485,9.250002,0.223059,0.000000,0.000000,0.000000,0.000000,1.783759,0.000000,no_baseline
97.8419,2397,1417291,GAIT,14,1,0,0,0,1,9999,22,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,9.596025,-0.093750,-1.306409,0.000000,0.000000,0.000000,0.000000,-10.447095,-0.700708,ok,-0.000000,15.777093,3.062500,-0.066607,0.000000,0.000000,0.000000,0.000000,-0.532639,0.000000,no_baseline,0.000000,12.821488,18.468752,-0.487876,0.000000,0.000000,0.000000,0.000000,-3.901446,5.650168,ok,0.000000,27.360910,6.625002,0.200202,0.000000,0.000000,0.000000,0.000000,1.600976,0.000000,no_baseline
97.8512,2397,1417291,GAIT,14,1,0,0,0,1,9999,22,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,9.596025,-0.093750,-1.306409,0.000000,0.000000,0.000000,0.000000,-10.447095,-0.700708,ok,-0.000000,15.777093,3.062500,-0.066607,0.000000,0.000000,0.000000,0.000000,-0.532639,0.000000,no_baseline,0.000000,12.821488,18.468752,-0.487876,0.000000,0.000000,0.000000,0.000000,-3.901446,5.650168,ok,0.000000,27.360910,6.625002,0.200202,0.000000,0.000000,0.000000,0.000000,1.600976,0.000000,no_baseline
97.8752,2398,1417311,GAIT,14,1,0,0,0,1,9999,17,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,9.568281,0.781250,-1.216051,0.000000,0.000000,0.000000,0.000000,-9.724516,-0.700708,ok,-0.000000,15.513963,3.875000,-0.297713,0.000000,0.000000,0.000000,0.000000,-2.380748,0.000000,no_baseline,0.000000,14.200067,17.281252,1.489993,0.000000,0.000000,0.000000,0.000000,11.915179,5.650168,ok,0.000000,27.736409,3.843752,-0.020771,0.000000,0.000000,0.000000,0.000000,-0.166104,0.000000,no_baseline
97.8753,2398,1417311,GAIT,14,1,0,0,0,1,9999,17,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,9.568281,0.781250,-1.216051,0.000000,0.000000,0.000000,0.000000,-9.724516,-0.700708,ok,-0.000000,15.513963,3.875000,-0.297713,0.000000,0.000000,0.000000,0.000000,-2.380748,0.000000,no_baseline,0.000000,14.200067,17.281252,1.489993,0.000000,0.000000,0.000000,0.000000,11.915179,5.650168,ok,0.000000,27.736409,3.843752,-0.020771,0.000000,0.000000,0.000000,0.000000,-0.166104,0.000000,no_baseline
97.8818,2398,1417311,GAIT,14,1,0,0,0,1,9999,17,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,9.568281,0.781250,-1.216051,0.000000,0.000000,0.000000,0.000000,-9.724516,-0.700708,ok,-0.000000,15.513963,3.875000,-0.297713,0.000000,0.000000,0.000000,0.000000,-2.380748,0.000000,no_baseline,0.000000,14.200067,17.281252,1.489993,0.000000,0.000000,0.000000,0.000000,11.915179,5.650168,ok,0.000000,27.736409,3.843752,-0.020771,0.000000,0.000000,0.000000,0.000000,-0.166104,0.000000,no_baseline
97.8910,2399,1417331,GAIT,14,1,0,0,0,1,9999,20,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,9.458652,1.906250,-1.190125,0.000000,0.000000,0.000000,0.000000,-9.517196,-0.700708,ok,-0.000000,15.173782,4.968750,-0.271966,0.000000,0.000000,0.000000,0.000000,-2.174856,0.000000,no_baseline,0.000000,15.523158,18.031252,-0.597318,0.000000,0.000000,0.000000,0.000000,-4.776635,5.650168,ok,0.000000,27.897234,0.968752,-0.597549,0.000000,0.000000,0.000000,0.000000,-4.778483,0.000000,no_baseline
97.9012,2400,1417351,GAIT,15,1,0,0,0,1,9999,20,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,9.259492,3.156250,-1.232479,0.000000,0.000000,0.000000,0.000000,-9.855888,-0.700708,ok,-0.000000,14.757136,5.875000,-0.341289,0.000000,0.000000,0.000000,0.000000,-2.729223,0.000000,no_baseline,0.000000,16.808485,16.906252,-0.714283,0.000000,0.000000,0.000000,0.000000,-5.711975,5.650168,ok,0.000000,27.870192,-1.312500,0.323859,0.000000,0.000000,0.000000,0.000000,2.589833,0.000000,no_baseline
97.9223,2401,1417371,GAIT,15,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,8.962846,4.437500,-1.349053,0.000000,0.000000,0.000000,0.000000,-10.788108,-10.386796,ok,-0.000000,14.291418,6.562500,0.166801,0.000000,0.000000,0.000000,0.000000,1.333872,0.000000,no_baseline,0.000000,18.052284,15.437502,0.400131,0.000000,0.000000,0.000000,0.000000,3.199768,-0.071661,ok,0.000000,27.665582,-3.718750,0.162607,0.000000,0.000000,0.000000,0.000000,1.300332,0.000000,no_baseline
97.9224,2401,1417371,GAIT,15,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,8.962846,4.437500,-1.349053,0.000000,0.000000,0.000000,0.000000,-10.788108,-10.386796,ok,-0.000000,14.291418,6.562500,0.166801,0.000000,0.000000,0.000000,0.000000,1.333872,0.000000,no_baseline,0.000000,18.052284,15.437502,0.400131,0.000000,0.000000,0.000000,0.000000,3.199768,-0.071661,ok,0.000000,27.665582,-3.718750,0.162607,0.000000,0.000000,0.000000,0.000000,1.300332,0.000000,no_baseline
97.9447,2401,1417371,GAIT,15,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,8.962846,4.437500,-1.349053,0.000000,0.000000,0.000000,0.000000,-10.788108,-10.386796,ok,-0.000000,14.291418,6.562500,0.166801,0.000000,0.000000,0.000000,0.000000,1.333872,0.000000,no_baseline,0.000000,18.052284,15.437502,0.400131,0.000000,0.000000,0.000000,0.000000,3.199768,-0.071661,ok,0.000000,27.665582,-3.718750,0.162607,0.000000,0.000000,0.000000,0.000000,1.300332,0.000000,no_baseline
97.9629,2403,1417411,GAIT,16,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,8.110292,6.750000,-0.834309,0.000000,0.000000,0.000000,0.000000,-6.671803,-10.386796,ok,-0.000000,13.233274,7.468750,-0.385622,0.000000,0.000000,0.000000,0.000000,-3.083743,0.000000,no_baseline,0.000000,20.319627,14.125002,-0.793575,0.000000,0.000000,0.000000,0.000000,-6.346063,-0.071661,ok,0.000000,26.669299,-9.125001,1.165598,0.000000,0.000000,0.000000,0.000000,9.321051,0.000000,no_baseline
97.9630,2403,1417411,GAIT,16,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,8.110292,6.750000,-0.834309,0.000000,0.000000,0.000000,0.000000,-6.671803,-10.386796,ok,-0.000000,13.233274,7.468750,-0.385622,0.000000,0.000000,0.000000,0.000000,-3.083743,0.000000,no_baseline,0.000000,20.319627,14.125002,-0.793575,0.000000,0.000000,0.000000,0.000000,-6.346063,-0.071661,ok,0.000000,26.669299,-9.125001,1.165598,0.000000,0.000000,0.000000,0.000000,9.321051,0.000000,no_baseline
97.9726,2403,1417411,GAIT,16,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,8.110292,6.750000,-0.834309,0.000000,0.000000,0.000000,0.000000,-6.671803,-10.386796,ok,-0.000000,13.233274,7.468750,-0.385622,0.000000,0.000000,0.000000,0.000000,-3.083743,0.000000,no_baseline,0.000000,20.319627,14.125002,-0.793575,0.000000,0.000000,0.000000,0.000000,-6.346063,-0.071661,ok,0.000000,26.669299,-9.125001,1.165598,0.000000,0.000000,0.000000,0.000000,9.321051,0.000000,no_baseline
97.9845,2403,1417411,GAIT,16,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,8.110292,6.750000,-0.834309,0.000000,0.000000,0.000000,0.000000,-6.671803,-10.386796,ok,-0.000000,13.233274,7.468750,-0.385622,0.000000,0.000000,0.000000,0.000000,-3.083743,0.000000,no_baseline,0.000000,20.319627,14.125002,-0.793575,0.000000,0.000000,0.000000,0.000000,-6.346063,-0.071661,ok,0.000000,26.669299,-9.125001,1.165598,0.000000,0.000000,0.000000,0.000000,9.321051,0.000000,no_baseline
97.9910,2404,1417431,GAIT,16,1,0,0,0,1,9999,17,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,7.583549,7.062500,-0.169710,0.000000,0.000000,0.000000,0.000000,-1.357140,-10.386796,ok,-0.000000,12.667112,7.562500,-0.407210,0.000000,0.000000,0.000000,0.000000,-3.256378,0.000000,no_baseline,0.000000,21.312572,12.875002,-0.621031,0.000000,0.000000,0.000000,0.000000,-4.966258,-0.071661,ok,0.000000,25.894235,-11.156251,0.879940,0.000000,0.000000,0.000000,0.000000,7.036703,0.000000,no_baseline
98.0024,2405,1417451,GAIT,16,1,0,0,0,1,9999,17,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,7.012963,8.093751,-0.558033,0.000000,0.000000,0.000000,0.000000,-4.462475,-10.386796,ok,-0.000000,12.077586,8.000001,-0.377434,0.000000,0.000000,0.000000,0.000000,-3.018265,0.000000,no_baseline,0.000000,22.149847,10.781252,-0.252853,0.000000,0.000000,0.000000,0.000000,-2.022014,-0.071661,ok,0.000000,24.957511,-13.093751,0.694153,0.000000,0.000000,0.000000,0.000000,5.551003,0.000000,no_baseline
