t_s,seq,time_ms,phase,step_idx,running,estop,sensor_online,aan_on,torque_mode,link_age_ms,ctrl_loop_us,cross_check,hb_error,cps,amp_r,amp_l,assist_r,aan_factor,aan_driving,HR_ref_deg,HR_deg,HR_vel,HR_iq_a,HR_cmd_nm,HR_grav_nm,HR_ff_nm,HR_meas_nm,HR_effort,HR_patient_nm,HR_patient_status,KR_ref_deg,KR_deg,KR_vel,KR_iq_a,KR_cmd_nm,KR_grav_nm,KR_ff_nm,KR_meas_nm,KR_effort,KR_patient_nm,KR_patient_status,HL_ref_deg,HL_deg,HL_vel,HL_iq_a,HL_cmd_nm,HL_grav_nm,HL_ff_nm,HL_meas_nm,HL_effort,HL_patient_nm,HL_patient_status,KL_ref_deg,KL_deg,KL_vel,KL_iq_a,KL_cmd_nm,KL_grav_nm,KL_ff_nm,KL_meas_nm,KL_effort,KL_patient_nm,KL_patient_status
87.7374,44820,935760,GAIT,13,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,0,-0.000000,-4.552732,-1.562500,0.817447,0.000000,0.000000,0.000000,0.000000,6.536962,4.734474,ok,-0.000000,6.536252,0.000000,0.075482,0.000000,0.000000,0.000000,0.000000,0.603614,0.000000,no_baseline,0.000000,6.053172,-1.812500,0.123387,0.000000,0.000000,0.000000,0.000000,0.986702,2.771125,ok,0.000000,0.029048,0.000000,-0.186466,0.000000,0.000000,0.000000,0.000000,-1.491133,0.000000,no_baseline
87.7562,44822,935800,GAIT,12,1,0,0,0,1,9999,38,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,0,-0.000000,-4.208158,-3.031250,1.209643,0.000000,0.000000,0.000000,0.000000,9.673271,4.734474,ok,-0.000000,6.536252,0.000000,-0.557406,0.000000,0.000000,0.000000,0.000000,-4.457465,0.000000,no_baseline,0.000000,5.781429,-1.812500,0.162595,0.000000,0.000000,0.000000,0.000000,1.300243,2.771125,ok,0.000000,0.029048,0.000000,-0.095601,0.000000,0.000000,0.000000,0.000000,-0.764498,0.000000,no_baseline
87.7569,44823,935820,GAIT,12,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,0,-0.000000,-3.942478,-3.875000,1.641038,0.000000,0.000000,0.000000,0.000000,13.123055,14.182962,ok,-0.000000,6.536252,0.000000,0.133464,0.000000,0.000000,0.000000,0.000000,1.067282,0.000000,no_baseline,0.000000,5.639822,-1.875000,0.361213,0.000000,0.000000,0.000000,0.000000,2.888551,4.344088,ok,0.000000,0.029048,0.000000,-0.243230,0.000000,0.000000,0.000000,0.000000,-1.945060,0.000000,no_baseline
87.7661,44824,935840,GAIT,12,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,0,-0.000000,-3.622469,-4.500000,1.424394,0.000000,0.000000,0.000000,0.000000,11.390592,14.182962,ok,-0.000000,6.536252,0.000000,0.245036,0.000000,0.000000,0.000000,0.000000,1.959506,0.000000,no_baseline,0.000000,5.496678,-1.937500,0.378900,0.000000,0.000000,0.000000,0.000000,3.029984,4.344088,ok,0.000000,0.029048,0.000000,-0.032004,0.000000,0.000000,0.000000,0.000000,-0.255931,0.000000,no_baseline
87.7807,44824,935840,GAIT,12,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,0,-0.000000,-3.622469,-4.500000,1.424394,0.000000,0.000000,0.000000,0.000000,11.390592,14.182962,ok,-0.000000,6.536252,0.000000,0.245036,0.000000,0.000000,0.000000,0.000000,1.959506,0.000000,no_baseline,0.000000,5.496678,-1.937500,0.378900,0.000000,0.000000,0.000000,0.000000,3.029984,4.344088,ok,0.000000,0.029048,0.000000,-0.032004,0.000000,0.000000,0.000000,0.000000,-0.255931,0.000000,no_baseline
87.8239,44826,935880,GAIT,12,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,0,-0.000000,-2.851361,-5.781250,0.804114,0.000000,0.000000,0.000000,0.000000,6.430337,14.182962,ok,-0.000000,6.536252,0.000000,-0.266854,0.000000,0.000000,0.000000,0.000000,-2.133975,0.000000,no_baseline,0.000000,5.187567,-2.250000,0.074275,0.000000,0.000000,0.000000,0.000000,0.593961,4.344088,ok,0.000000,0.029048,0.000000,-0.281355,0.000000,0.000000,0.000000,0.000000,-2.249936,0.000000,no_baseline
87.8240,44826,935880,GAIT,12,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,0,-0.000000,-2.851361,-5.781250,0.804114,0.000000,0.000000,0.000000,0.000000,6.430337,14.182962,ok,-0.000000,6.536252,0.000000,-0.266854,0.000000,0.000000,0.000000,0.000000,-2.133975,0.000000,no_baseline,0.000000,5.187567,-2.250000,0.074275,0.000000,0.000000,0.000000,0.000000,0.593961,4.344088,ok,0.000000,0.029048,0.000000,-0.281355,0.000000,0.000000,0.000000,0.000000,-2.249936,0.000000,no_baseline
87.8278,44826,935880,GAIT,12,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,0,-0.000000,-2.851361,-5.781250,0.804114,0.000000,0.000000,0.000000,0.000000,6.430337,14.182962,ok,-0.000000,6.536252,0.000000,-0.266854,0.000000,0.000000,0.000000,0.000000,-2.133975,0.000000,no_baseline,0.000000,5.187567,-2.250000,0.074275,0.000000,0.000000,0.000000,0.000000,0.593961,4.344088,ok,0.000000,0.029048,0.000000,-0.281355,0.000000,0.000000,0.000000,0.000000,-2.249936,0.000000,no_baseline
87.8386,44827,935900,GAIT,12,1,0,0,0,1,9999,12,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,0,-0.000000,-2.412464,-5.906250,0.438317,0.000000,0.000000,0.000000,0.000000,3.505134,14.182962,ok,-0.000000,6.538669,-0.031250,-0.395811,0.000000,0.000000,0.000000,0.000000,-3.165221,0.000000,no_baseline,0.000000,5.017645,-2.343750,0.444619,0.000000,0.000000,0.000000,0.000000,3.555529,4.344088,ok,0.000000,0.029048,0.000000,-0.266475,0.000000,0.000000,0.000000,0.000000,-2.130948,0.000000,no_baseline
87.8474,44828,935920,GAIT,11,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,0,-0.000000,-1.954481,-6.187500,0.379359,0.000000,0.000000,0.000000,0.000000,3.033658,14.182962,ok,-0.000000,6.568713,-0.750000,-0.132222,0.000000,0.000000,0.000000,0.000000,-1.057350,0.000000,no_baseline,0.000000,4.842933,-2.375000,0.238551,0.000000,0.000000,0.000000,0.000000,1.907643,4.344088,ok,0.000000,0.029048,0.000000,-0.414829,0.000000,0.000000,0.000000,0.000000,-3.317301,0.000000,no_baseline
87.8563,44828,935920,GAIT,11,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,0,-0.000000,-1.954481,-6.187500,0.379359,0.000000,0.000000,0.000000,0.000000,3.033658,14.182962,ok,-0.000000,6.568713,-0.750000,-0.132222,0.000000,0.000000,0.000000,0.000000,-1.057350,0.000000,no_baseline,0.000000,4.842933,-2.375000,0.238551,0.000000,0.000000,0.000000,0.000000,1.907643,4.344088,ok,0.000000,0.029048,0.000000,-0.414829,0.000000,0.000000,0.000000,0.000000,-3.317301,0.000000,no_baseline
87.8679,44829,935940,GAIT,11,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,0,-0.000000,-1.496190,-6.000000,0.055306,0.000000,0.000000,0.000000,0.000000,0.442275,14.182962,ok,-0.000000,6.656750,-1.343750,-0.294209,0.000000,0.000000,0.000000,0.000000,-2.352734,0.000000,no_baseline,0.000000,4.669964,-2.375000,0.181997,0.000000,0.000000,0.000000,0.000000,1.455393,4.344088,ok,0.000000,0.029048,0.000000,-0.237529,0.000000,0.000000,0.000000,0.000000,-1.899472,0.000000,no_baseline
87.8779,44829,935940,GAIT,11,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,2,-0.000000,-1.496190,-6.000000,0.055306,0.000000,0.000000,0.000000,0.000000,0.442275,2.447971,ok,-0.000000,6.656750,-1.343750,-0.294209,0.000000,0.000000,0.000000,0.000000,-2.352734,0.000000,no_baseline,0.000000,4.669964,-2.375000,0.181997,0.000000,0.000000,0.000000,0.000000,1.455393,3.096318,ok,0.000000,0.029048,0.000000,-0.237529,0.000000,0.000000,0.000000,0.000000,-1.899472,0.000000,no_baseline
87.8859,44830,935960,GAIT,11,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,2,-0.000000,-1.024993,-6.531250,0.478049,0.000000,0.000000,0.000000,0.000000,3.822865,2.447971,ok,-0.000000,6.784938,-2.000000,-0.003935,0.000000,0.000000,0.000000,0.000000,-0.031469,0.000000,no_baseline,0.000000,4.490814,-2.468750,0.207291,0.000000,0.000000,0.000000,0.000000,1.657666,3.096318,ok,0.000000,0.029048,0.000000,-0.058265,0.000000,0.000000,0.000000,0.000000,-0.465931,0.000000,no_baseline
87.9054,44830,935960,GAIT,11,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,2,-0.000000,-1.024993,-6.531250,0.478049,0.000000,0.000000,0.000000,0.000000,3.822865,2.447971,ok,-0.000000,6.784938,-2.000000,-0.003935,0.000000,0.000000,0.000000,0.000000,-0.031469,0.000000,no_baseline,0.000000,4.490814,-2.468750,0.207291,0.000000,0.000000,0.000000,0.000000,1.657666,3.096318,ok,0.000000,0.029048,0.000000,-0.058265,0.000000,0.000000,0.000000,0.000000,-0.465931,0.000000,no_baseline
87.9109,44831,935980,GAIT,11,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,2,-0.000000,-0.532000,-6.593750,0.314996,0.000000,0.000000,0.000000,0.000000,2.518957,2.447971,ok,-0.000000,6.958259,-2.531250,-0.011161,0.000000,0.000000,0.000000,0.000000,-0.089252,0.000000,no_baseline,0.000000,4.299842,-2.593750,0.027718,0.000000,0.000000,0.000000,0.000000,0.221655,3.096318,ok,0.000000,0.029048,0.000000,-0.296176,0.000000,0.000000,0.000000,0.000000,-2.368457,0.000000,no_baseline
87.9254,44831,935980,GAIT,11,1,0,0,0,1,9999,7,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,2,-0.000000,-0.532000,-6.593750,0.314996,0.000000,0.000000,0.000000,0.000000,2.518957,2.447971,ok,-0.000000,6.958259,-2.531250,-0.011161,0.000000,0.000000,0.000000,0.000000,-0.089252,0.000000,no_baseline,0.000000,4.299842,-2.593750,0.027718,0.000000,0.000000,0.000000,0.000000,0.221655,3.096318,ok,0.000000,0.029048,0.000000,-0.296176,0.000000,0.000000,0.000000,0.000000,-2.368457,0.000000,no_baseline
87.9263,44832,936000,GAIT,10,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,2,-0.000000,-0.021326,-6.875000,0.708247,0.000000,0.000000,0.000000,0.000000,5.663713,2.447971,ok,-0.000000,7.170925,-3.000000,0.256852,0.000000,0.000000,0.000000,0.000000,2.053991,0.000000,no_baseline,0.000000,4.098675,-2.718750,0.276168,0.000000,0.000000,0.000000,0.000000,2.208462,3.096318,ok,0.000000,0.029048,0.000000,0.299401,0.000000,0.000000,0.000000,0.000000,2.394252,0.000000,no_baseline
87.9364,44832,936000,GAIT,10,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,2,-0.000000,-0.021326,-6.875000,0.708247,0.000000,0.000000,0.000000,0.000000,5.663713,2.447971,ok,-0.000000,7.170925,-3.000000,0.256852,0.000000,0.000000,0.000000,0.000000,2.053991,0.000000,no_baseline,0.000000,4.098675,-2.718750,0.276168,0.000000,0.000000,0.000000,0.000000,2.208462,3.096318,ok,0.000000,0.029048,0.000000,0.299401,0.000000,0.000000,0.000000,0.000000,2.394252,0.000000,no_baseline
87.9464,44832,936000,GAIT,10,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,2,-0.000000,-0.021326,-6.875000,0.708247,0.000000,0.000000,0.000000,0.000000,5.663713,2.447971,ok,-0.000000,7.170925,-3.000000,0.256852,0.000000,0.000000,0.000000,0.000000,2.053991,0.000000,no_baseline,0.000000,4.098675,-2.718750,0.276168,0.000000,0.000000,0.000000,0.000000,2.208462,3.096318,ok,0.000000,0.029048,0.000000,0.299401,0.000000,0.000000,0.000000,0.000000,2.394252,0.000000,no_baseline
87.9562,44832,936000,GAIT,10,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,2,-0.000000,-0.021326,-6.875000,0.708247,0.000000,0.000000,0.000000,0.000000,5.663713,2.447971,ok,-0.000000,7.170925,-3.000000,0.256852,0.000000,0.000000,0.000000,0.000000,2.053991,0.000000,no_baseline,0.000000,4.098675,-2.718750,0.276168,0.000000,0.000000,0.000000,0.000000,2.208462,3.096318,ok,0.000000,0.029048,0.000000,0.299401,0.000000,0.000000,0.000000,0.000000,2.394252,0.000000,no_baseline
87.9817,44833,936051,GAIT,9,1,0,0,0,1,9999,14,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,2,-0.000000,1.034519,-7.562500,0.678961,0.000000,0.000000,0.000000,0.000000,5.429515,2.447971,ok,-0.000000,7.695002,-3.781250,-0.125400,0.000000,0.000000,0.000000,0.000000,-1.002795,0.000000,no_baseline,0.000000,3.512371,-2.562500,0.033475,0.000000,0.000000,0.000000,0.000000,0.267689,3.096318,ok,0.000000,0.029048,0.000000,-0.320116,0.000000,0.000000,0.000000,0.000000,-2.559906,0.000000,no_baseline
87.9819,44833,936051,GAIT,9,1,0,0,0,1,9999,14,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,0,-0.000000,1.034519,-7.562500,0.678961,0.000000,0.000000,0.000000,0.000000,5.429515,8.308237,ok,-0.000000,7.695002,-3.781250,-0.125400,0.000000,0.000000,0.000000,0.000000,-1.002795,0.000000,no_baseline,0.000000,3.512371,-2.562500,0.033475,0.000000,0.000000,0.000000,0.000000,0.267689,2.223021,ok,0.000000,0.029048,0.000000,-0.320116,0.000000,0.000000,0.000000,0.000000,-2.559906,0.000000,no_baseline
87.9965,44833,936051,GAIT,9,1,0,0,0,1,9999,14,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,0,-0.000000,1.034519,-7.562500,0.678961,0.000000,0.000000,0.000000,0.000000,5.429515,8.308237,ok,-0.000000,7.695002,-3.781250,-0.125400,0.000000,0.000000,0.000000,0.000000,-1.002795,0.000000,no_baseline,0.000000,3.512371,-2.562500,0.033475,0.000000,0.000000,0.000000,0.000000,0.267689,2.223021,ok,0.000000,0.029048,0.000000,-0.320116,0.000000,0.000000,0.000000,0.000000,-2.559906,0.000000,no_baseline
87.9968,44833,936051,GAIT,9,1,0,0,0,1,9999,14,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,0,-0.000000,1.034519,-7.562500,0.678961,0.000000,0.000000,0.000000,0.000000,5.429515,8.308237,ok,-0.000000,7.695002,-3.781250,-0.125400,0.000000,0.000000,0.000000,0.000000,-1.002795,0.000000,no_baseline,0.000000,3.512371,-2.562500,0.033475,0.000000,0.000000,0.000000,0.000000,0.267689,2.223021,ok,0.000000,0.029048,0.000000,-0.320116,0.000000,0.000000,0.000000,0.000000,-2.559906,0.000000,no_baseline
88.0093,44834,936070,GAIT,9,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,0,-0.000000,1.615432,-7.968750,0.371714,0.000000,0.000000,0.000000,0.000000,2.972524,8.308237,ok,-0.000000,7.978552,-3.750000,-0.382855,0.000000,0.000000,0.000000,0.000000,-3.061613,0.000000,no_baseline,0.000000,3.313489,-2.656250,-0.078316,0.000000,0.000000,0.000000,0.000000,-0.626275,2.223021,ok,0.000000,0.029048,0.000000,-0.030895,0.000000,0.000000,0.000000,0.000000,-0.247061,0.000000,no_baseline
88.0200,44835,936090,GAIT,9,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,0,-0.000000,2.220178,-7.906250,-0.040388,0.000000,0.000000,0.000000,0.000000,-0.322973,8.308237,ok,-0.000000,8.258689,-3.750000,-0.224647,0.000000,0.000000,0.000000,0.000000,-1.796454,0.000000,no_baseline,0.000000,3.115516,-2.562500,0.127158,0.000000,0.000000,0.000000,0.000000,1.016858,2.223021,ok,0.000000,0.029048,0.000000,-0.331335,0.000000,0.000000,0.000000,0.000000,-2.649622,0.000000,no_baseline
88.0259,44835,936090,GAIT,9,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,0,-0.000000,2.220178,-7.906250,-0.040388,0.000000,0.000000,0.000000,0.000000,-0.322973,8.308237,ok,-0.000000,8.258689,-3.750000,-0.224647,0.000000,0.000000,0.000000,0.000000,-1.796454,0.000000,no_baseline,0.000000,3.115516,-2.562500,0.127158,0.000000,0.000000,0.000000,0.000000,1.016858,2.223021,ok,0.000000,0.029048,0.000000,-0.331335,0.000000,0.000000,0.000000,0.000000,-2.649622,0.000000,no_baseline
88.0358,44836,936110,GAIT,8,1,0,0,0,1,9999,19,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,0,-0.000000,2.844553,-8.750001,0.607687,0.000000,0.000000,0.000000,0.000000,4.859548,8.308237,ok,-0.000000,8.531354,-3.562500,0.143496,0.000000,0.000000,0.000000,0.000000,1.147508,0.000000,no_baseline,0.000000,2.934593,-2.312500,0.272635,0.000000,0.000000,0.000000,0.000000,2.180204,2.223021,ok,0.000000,0.029048,0.000000,-0.000554,0.000000,0.000000,0.000000,0.000000,-0.004433,0.000000,no_baseline
88.0458,44836,936110,GAIT,8,1,0,0,0,1,9999,19,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,0,-0.000000,2.844553,-8.750001,0.607687,0.000000,0.000000,0.000000,0.000000,4.859548,8.308237,ok,-0.000000,8.531354,-3.562500,0.143496,0.000000,0.000000,0.000000,0.000000,1.147508,0.000000,no_baseline,0.000000,2.934593,-2.312500,0.272635,0.000000,0.000000,0.000000,0.000000,2.180204,2.223021,ok,0.000000,0.029048,0.000000,-0.000554,0.000000,0.000000,0.000000,0.000000,-0.004433,0.000000,no_baseline
88.0559,44837,936130,GAIT,8,1,0,0,0,1,9999,17,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,0,-0.000000,3.504392,-8.937501,-0.079336,0.000000,0.000000,0.000000,0.000000,-0.634435,8.308237,ok,-0.000000,8.790368,-3.343750,-0.606311,0.000000,0.000000,0.000000,0.000000,-4.848548,0.000000,no_baseline,0.000000,2.768260,-2.187500,0.004828,0.000000,0.000000,0.000000,0.000000,0.038605,2.223021,ok,0.000000,0.029048,0.000000,-0.002512,0.000000,0.000000,0.000000,0.000000,-0.020086,0.000000,no_baseline
88.0694,44837,936130,GAIT,8,1,0,0,0,1,9999,17,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,0,-0.000000,3.504392,-8.937501,-0.079336,0.000000,0.000000,0.000000,0.000000,-0.634435,8.308237,ok,-0.000000,8.790368,-3.343750,-0.606311,0.000000,0.000000,0.000000,0.000000,-4.848548,0.000000,no_baseline,0.000000,2.768260,-2.187500,0.004828,0.000000,0.000000,0.000000,0.000000,0.038605,2.223021,ok,0.000000,0.029048,0.000000,-0.002512,0.000000,0.000000,0.000000,0.000000,-0.020086,0.000000,no_baseline
88.0888,44838,936150,GAIT,8,1,0,0,0,1,9999,58,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,2,-0.000000,4.162370,-8.437501,-0.175950,0.000000,0.000000,0.000000,0.000000,-1.407035,2.406411,ok,-0.000000,9.030968,-3.156250,0.233179,0.000000,0.000000,0.000000,0.000000,1.864687,0.000000,no_baseline,0.000000,2.612664,-2.031250,0.124736,0.000000,0.000000,0.000000,0.000000,0.997490,3.324132,ok,0.000000,0.029048,0.000000,0.000232,0.000000,0.000000,0.000000,0.000000,0.001852,0.000000,no_baseline
88.1033,44839,936170,GAIT,7,1,0,0,0,1,9999,19,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,2,-0.000000,4.825329,-9.156251,0.171280,0.000000,0.000000,0.000000,0.000000,1.369690,2.406411,ok,-0.000000,9.254489,-2.875000,0.011873,0.000000,0.000000,0.000000,0.000000,0.094945,0.000000,no_baseline,0.000000,2.467249,-1.812500,0.243754,0.000000,0.000000,0.000000,0.000000,1.949255,3.324132,ok,0.000000,0.029048,0.000000,-0.145923,0.000000,0.000000,0.000000,0.000000,-1.166917,0.000000,no_baseline
88.1063,44839,936170,GAIT,7,1,0,0,0,1,9999,19,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,2,-0.000000,4.825329,-9.156251,0.171280,0.000000,0.000000,0.000000,0.000000,1.369690,2.406411,ok,-0.000000,9.254489,-2.875000,0.011873,0.000000,0.000000,0.000000,0.000000,0.094945,0.000000,no_baseline,0.000000,2.467249,-1.812500,0.243754,0.000000,0.000000,0.000000,0.000000,1.949255,3.324132,ok,0.000000,0.029048,0.000000,-0.145923,0.000000,0.000000,0.000000,0.000000,-1.166917,0.000000,no_baseline
88.1158,44840,936190,GAIT,7,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,2,-0.000000,5.512356,-9.343751,0.027952,0.000000,0.000000,0.000000,0.000000,0.223530,2.406411,ok,-0.000000,9.461589,-2.625000,-0.129251,0.000000,0.000000,0.000000,0.000000,-1.033598,0.000000,no_baseline,0.000000,2.332117,-1.750000,0.085350,0.000000,0.000000,0.000000,0.000000,0.682529,3.324132,ok,0.000000,0.029048,0.000000,-0.293125,0.000000,0.000000,0.000000,0.000000,-2.344063,0.000000,no_baseline
88.1259,44840,936190,GAIT,7,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,2,-0.000000,5.512356,-9.343751,0.027952,0.000000,0.000000,0.000000,0.000000,0.223530,2.406411,ok,-0.000000,9.461589,-2.625000,-0.129251,0.000000,0.000000,0.000000,0.000000,-1.033598,0.000000,no_baseline,0.000000,2.332117,-1.750000,0.085350,0.000000,0.000000,0.000000,0.000000,0.682529,3.324132,ok,0.000000,0.029048,0.000000,-0.293125,0.000000,0.000000,0.000000,0.000000,-2.344063,0.000000,no_baseline
88.1359,44841,936210,GAIT,7,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,2,-0.000000,6.183298,-8.718751,-0.423239,0.000000,0.000000,0.000000,0.000000,-3.384554,2.406411,ok,-0.000000,9.645309,-2.343750,-0.332338,0.000000,0.000000,0.000000,0.000000,-2.657641,0.000000,no_baseline,0.000000,2.205130,-1.656250,0.041530,0.000000,0.000000,0.000000,0.000000,0.332107,3.324132,ok,0.000000,0.029048,0.000000,-0.238203,0.000000,0.000000,0.000000,0.000000,-1.904862,0.000000,no_baseline
88.1557,44841,936210,GAIT,7,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,2,-0.000000,6.183298,-8.718751,-0.423239,0.000000,0.000000,0.000000,0.000000,-3.384554,2.406411,ok,-0.000000,9.645309,-2.343750,-0.332338,0.000000,0.000000,0.000000,0.000000,-2.657641,0.000000,no_baseline,0.000000,2.205130,-1.656250,0.041530,0.000000,0.000000,0.000000,0.000000,0.332107,3.324132,ok,0.000000,0.029048,0.000000,-0.238203,0.000000,0.000000,0.000000,0.000000,-1.904862,0.000000,no_baseline
88.1756,44841,936210,GAIT,7,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,2,-0.000000,6.183298,-8.718751,-0.423239,0.000000,0.000000,0.000000,0.000000,-3.384554,2.406411,ok,-0.000000,9.645309,-2.343750,-0.332338,0.000000,0.000000,0.000000,0.000000,-2.657641,0.000000,no_baseline,0.000000,2.205130,-1.656250,0.041530,0.000000,0.000000,0.000000,0.000000,0.332107,3.324132,ok,0.000000,0.029048,0.000000,-0.238203,0.000000,0.000000,0.000000,0.000000,-1.904862,0.000000,no_baseline
88.1794,44841,936210,GAIT,7,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,2,-0.000000,6.183298,-8.718751,-0.423239,0.000000,0.000000,0.000000,0.000000,-3.384554,2.406411,ok,-0.000000,9.645309,-2.343750,-0.332338,0.000000,0.000000,0.000000,0.000000,-2.657641,0.000000,no_baseline,0.000000,2.205130,-1.656250,0.041530,0.000000,0.000000,0.000000,0.000000,0.332107,3.324132,ok,0.000000,0.029048,0.000000,-0.238203,0.000000,0.000000,0.000000,0.000000,-1.904862,0.000000,no_baseline
88.1862,44842,936230,GAIT,6,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,2,-0.000000,6.874162,-9.312501,0.152853,0.000000,0.000000,0.000000,0.000000,1.222338,2.406411,ok,-0.000000,9.806032,-2.000000,0.001868,0.000000,0.000000,0.000000,0.000000,0.014939,0.000000,no_baseline,0.000000,2.083489,-1.562500,0.086295,0.000000,0.000000,0.000000,0.000000,0.690080,3.324132,ok,0.000000,0.029048,0.000000,-0.191259,0.000000,0.000000,0.000000,0.000000,-1.529460,0.000000,no_baseline
88.1960,44844,936270,GAIT,6,1,0,0,0,1,9999,30,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,2,-0.000000,8.224866,-8.843751,-0.279745,0.000000,0.000000,0.000000,0.000000,-2.237066,2.507593,ok,-0.000000,10.050251,-1.281250,0.229516,0.000000,0.000000,0.000000,0.000000,1.835390,0.000000,no_baseline,0.000000,1.842274,-1.687500,0.074815,0.000000,0.000000,0.000000,0.000000,0.598282,3.241227,ok,0.000000,0.029048,0.000000,0.058874,0.000000,0.000000,0.000000,0.000000,0.470807,0.000000,no_baseline
88.2069,44844,936270,GAIT,6,1,0,0,0,1,9999,30,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,2,-0.000000,8.224866,-8.843751,-0.279745,0.000000,0.000000,0.000000,0.000000,-2.237066,2.507593,ok,-0.000000,10.050251,-1.281250,0.229516,0.000000,0.000000,0.000000,0.000000,1.835390,0.000000,no_baseline,0.000000,1.842274,-1.687500,0.074815,0.000000,0.000000,0.000000,0.000000,0.598282,3.241227,ok,0.000000,0.029048,0.000000,0.058874,0.000000,0.000000,0.000000,0.000000,0.470807,0.000000,no_baseline
88.2164,44845,936290,GAIT,5,1,0,0,0,1,9999,21,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,2,-0.000000,8.904890,-8.968751,-0.454096,0.000000,0.000000,0.000000,0.000000,-3.631313,2.507593,ok,-0.000000,10.128664,-0.843750,-0.179068,0.000000,0.000000,0.000000,0.000000,-1.431972,0.000000,no_baseline,0.000000,1.708284,-1.843750,-0.182708,0.000000,0.000000,0.000000,0.000000,-1.461079,3.241227,ok,0.000000,0.029048,0.000000,-0.193636,0.000000,0.000000,0.000000,0.000000,-1.548465,0.000000,no_baseline
88.2353,44845,936290,GAIT,5,1,0,0,0,1,9999,21,0,0,0.3600,1.0000,1.0000,0.5000,1.0000,2,-0.000000,8.904890,-8.968751,-0.454096,0.000000,0.000000,0.000000,0.000000,-3.631313,2.507593,ok,-0.000000,10.128664,-0.843750,-0.179068,0.000000,0.000000,0.000000,0.000000,-1.431972,0.000000,no_baseline,0.000000,1.708284,-1.843750,-0.182708,0.000000,0.000000,0.000000,0.000000,-1.461079,3.241227,ok,0.000000,0.029048,0.000000,-0.193636,0.000000,0.000000,0.000000,0.000000,-1.548465,0.000000,no_baseline
